log_id,user_id,timestamp,page,action,ip_address,device,country
L00068,U639,2026-04-14 21:58:38,/contact,purchase,192.168.252.21,Desktop,USA
L00877,U180,2026-04-14 22:22:09,/product/p101,add_to_cart,192.168.203.116,Mobile,USA
L01599,U613,2026-04-14 22:29:09,/blog,purchase,192.168.252.19,Tablet,Vietnam
L01295,U426,2026-04-14 22:40:58,/contact,add_to_cart,192.168.171.242,Desktop,Vietnam
L01739,U881,2026-04-14 22:45:41,/home,click,192.168.12.188,Mobile,UK
L00230,U474,2026-04-14 23:06:47,/about-us,click,192.168.116.140,Mobile,Vietnam
L01458,U938,2026-04-14 23:09:19,/product/p100,add_to_cart,192.168.235.210,Mobile,Vietnam
L01464,U685,2026-04-14 23:15:07,/home,purchase,192.168.59.95,Tablet,Vietnam
L01055,U892,2026-04-14 23:54:27,/product/p100,click,192.168.208.34,Mobile,Vietnam
L00335,U730,2026-04-15 00:02:09,/cart,purchase,192.168.203.217,Mobile,Vietnam
L01749,U357,2026-04-15 00:04:34,/home,view,192.168.229.53,Mobile,Vietnam
L00855,U873,2026-04-15 00:32:01,/about-us,add_to_cart,192.168.185.89,Mobile,Vietnam
L01177,U619,2026-04-15 00:41:53,/about-us,add_to_cart,192.168.11.155,Desktop,Vietnam
L00258,U316,2026-04-15 00:54:10,/blog,purchase,192.168.227.21,Mobile,Vietnam
L01609,U767,2026-04-15 01:18:32,/product/p100,click,192.168.225.104,Desktop,Vietnam
L01131,U129,2026-04-15 01:24:07,/cart,click,192.168.67.216,Mobile,USA
L01733,U609,2026-04-15 02:26:36,/checkout,add_to_cart,192.168.12.27,Mobile,Vietnam
L01456,U729,2026-04-15 02:28:48,/blog,view,192.168.156.224,Mobile,Vietnam
L00740,U308,2026-04-15 03:02:21,/about-us,view,192.168.9.39,Mobile,Vietnam
L00988,U834,2026-04-15 03:05:01,/product/p101,view,192.168.93.241,Mobile,Vietnam
L00022,U340,2026-04-15 03:08:03,/home,click,192.168.143.49,Desktop,Korea
L01335,U165,2026-04-15 03:16:16,/product/p100,click,192.168.61.187,Mobile,Vietnam
L01231,U509,2026-04-15 03:22:46,/product/p101,view,192.168.240.162,Desktop,Singapore
L00990,U214,2026-04-15 03:23:32,/cart,add_to_cart,192.168.125.237,Desktop,Vietnam
L00847,U764,2026-04-15 03:33:18,/about-us,view,192.168.24.234,Mobile,Singapore
L01929,U333,2026-04-15 03:39:56,/contact,view,192.168.167.19,Mobile,Vietnam
L01495,U835,2026-04-15 03:55:49,/cart,add_to_cart,192.168.123.14,Mobile,Korea
L01842,U623,2026-04-15 04:45:52,/blog,click,192.168.226.7,Desktop,Japan
L01347,U355,2026-04-15 04:49:06,/checkout,purchase,192.168.111.112,Mobile,USA
L01828,U723,2026-04-15 05:04:27,/product/p101,add_to_cart,192.168.43.16,Tablet,Vietnam
L01725,U647,2026-04-15 05:10:41,/blog,purchase,192.168.9.8,Mobile,Vietnam
L01370,U389,2026-04-15 05:20:01,/product/p101,view,192.168.4.115,Mobile,Vietnam
L01364,U861,2026-04-15 06:12:05,/checkout,add_to_cart,192.168.3.16,Desktop,Vietnam
L00158,U659,2026-04-15 07:00:57,/contact,purchase,192.168.42.192,Desktop,Vietnam
L01771,U951,2026-04-15 07:04:06,/cart,add_to_cart,192.168.86.126,Mobile,Japan
L01421,U323,2026-04-15 07:12:29,/blog,view,192.168.14.86,Desktop,Vietnam
L00712,U795,2026-04-15 07:37:25,/blog,purchase,192.168.224.132,Mobile,Singapore
L01963,U197,2026-04-15 08:05:47,/cart,click,192.168.60.194,Mobile,Vietnam
L00194,U327,2026-04-15 08:38:25,/checkout,click,192.168.121.57,Mobile,Vietnam
L01114,U322,2026-04-15 09:28:13,/about-us,view,192.168.95.51,Desktop,Vietnam
L00216,U610,2026-04-15 09:37:31,/contact,click,192.168.103.174,Desktop,Vietnam
L01474,U913,2026-04-15 09:58:34,/home,purchase,192.168.160.10,Desktop,Vietnam
L01292,U392,2026-04-15 10:18:57,/contact,view,192.168.86.218,Mobile,Vietnam
L00577,U627,2026-04-15 10:45:41,/product/p101,click,192.168.8.240,Mobile,Vietnam
L00843,U341,2026-04-15 11:12:32,/checkout,click,192.168.45.188,Mobile,Vietnam
L00281,U157,2026-04-15 11:20:25,/cart,add_to_cart,192.168.145.206,Mobile,Vietnam
L01593,U893,2026-04-15 11:33:27,/checkout,view,192.168.79.6,Mobile,Singapore
L01727,U423,2026-04-15 11:47:24,/home,view,192.168.145.67,Tablet,Vietnam
L01559,U468,2026-04-15 12:02:02,/contact,add_to_cart,192.168.65.105,Desktop,Vietnam
L00067,U275,2026-04-15 12:30:32,/product/p101,click,192.168.223.144,Desktop,Vietnam
L00195,U151,2026-04-15 12:50:27,/home,view,192.168.205.191,Mobile,USA
L00182,U618,2026-04-15 12:56:34,/about-us,add_to_cart,192.168.255.90,Mobile,Vietnam
L00490,U845,2026-04-15 13:04:26,/contact,click,192.168.179.198,Desktop,Vietnam
L00867,U458,2026-04-15 13:05:08,/blog,add_to_cart,192.168.106.212,Mobile,UK
L01675,U954,2026-04-15 13:25:34,/checkout,click,192.168.53.52,Desktop,Vietnam
L01216,U121,2026-04-15 14:08:54,/blog,click,192.168.248.112,Mobile,Vietnam
L00473,U804,2026-04-15 14:36:47,/checkout,click,192.168.114.8,Mobile,Vietnam
L01943,U167,2026-04-15 15:08:01,/cart,view,192.168.214.210,Desktop,Vietnam
L01132,U773,2026-04-15 15:35:37,/product/p100,add_to_cart,192.168.210.192,Mobile,Korea
L01374,U397,2026-04-15 15:41:00,/product/p100,purchase,192.168.230.46,Mobile,Vietnam
L01320,U648,2026-04-15 15:44:16,/product/p101,add_to_cart,192.168.196.224,Mobile,Japan
L00696,U858,2026-04-15 15:50:56,/blog,purchase,192.168.5.155,Tablet,Vietnam
L01625,U952,2026-04-15 16:00:30,/contact,click,192.168.66.47,Mobile,Vietnam
L00820,U709,2026-04-15 17:10:06,/contact,add_to_cart,192.168.224.153,Mobile,USA
L01861,U854,2026-04-15 18:24:39,/checkout,add_to_cart,192.168.67.141,Desktop,Japan
L01432,U505,2026-04-15 19:00:05,/checkout,add_to_cart,192.168.125.122,Desktop,Vietnam
L00066,U704,2026-04-15 19:37:01,/product/p101,view,192.168.92.95,Desktop,Vietnam
L01774,U510,2026-04-15 20:12:11,/about-us,click,192.168.144.6,Mobile,USA
L01258,U236,2026-04-15 20:15:44,/blog,view,192.168.61.23,Mobile,Vietnam
L00947,U694,2026-04-15 20:53:46,/cart,add_to_cart,192.168.208.199,Mobile,USA
L00512,U757,2026-04-15 20:55:51,/home,click,192.168.214.19,Mobile,Vietnam
L01967,U488,2026-04-15 21:12:42,/product/p101,purchase,192.168.179.178,Desktop,Vietnam
L00096,U526,2026-04-15 22:33:44,/contact,purchase,192.168.94.182,Tablet,Vietnam
L01003,U914,2026-04-15 22:35:32,/contact,click,192.168.235.6,Mobile,Vietnam
L00828,U717,2026-04-15 23:10:17,/cart,view,192.168.51.184,Desktop,Vietnam
L00960,U504,2026-04-15 23:44:12,/about-us,view,192.168.30.22,Tablet,Vietnam
L01483,U170,2026-04-15 23:57:21,/home,click,192.168.214.255,Mobile,Vietnam
L00871,U302,2026-04-15 23:57:33,/about-us,add_to_cart,192.168.247.191,Mobile,Vietnam
L00738,U268,2026-04-16 00:12:56,/checkout,purchase,192.168.60.154,Desktop,Vietnam
L00050,U759,2026-04-16 00:47:06,/checkout,purchase,192.168.205.50,Tablet,Vietnam
L01969,U459,2026-04-16 01:00:03,/product/p100,add_to_cart,192.168.230.186,Mobile,Vietnam
L01630,U563,2026-04-16 01:34:29,/product/p101,add_to_cart,192.168.89.6,Tablet,Vietnam
L01151,U625,2026-04-16 02:16:02,/product/p101,add_to_cart,192.168.21.169,Desktop,Vietnam
L01672,U238,2026-04-16 02:40:22,/home,purchase,192.168.27.49,Mobile,Vietnam
L01505,U684,2026-04-16 02:57:11,/blog,click,192.168.97.24,Desktop,Vietnam
L00720,U238,2026-04-16 03:21:44,/contact,click,192.168.224.206,Desktop,UK
L01169,U891,2026-04-16 03:23:00,/home,view,192.168.125.99,Tablet,USA
L00273,U449,2026-04-16 04:12:33,/contact,add_to_cart,192.168.217.133,Desktop,Vietnam
L01803,U957,2026-04-16 04:55:26,/product/p100,add_to_cart,192.168.6.36,Desktop,UK
L00287,U677,2026-04-16 05:05:24,/cart,purchase,192.168.123.164,Desktop,Japan
L01380,U481,2026-04-16 06:00:28,/about-us,add_to_cart,192.168.119.152,Desktop,Vietnam
L00689,U525,2026-04-16 06:10:38,/contact,click,192.168.35.163,Mobile,Vietnam
L01917,U640,2026-04-16 06:29:56,/product/p101,purchase,192.168.217.93,Mobile,Vietnam
L01324,U590,2026-04-16 06:39:12,/blog,click,192.168.220.157,Desktop,Vietnam
L01547,U484,2026-04-16 07:16:12,/contact,add_to_cart,192.168.203.82,Desktop,Vietnam
L01009,U478,2026-04-16 07:21:25,/cart,click,192.168.242.208,Mobile,USA
L01174,U524,2026-04-16 08:00:26,/product/p100,purchase,192.168.229.133,Desktop,Vietnam
L01218,U387,2026-04-16 08:34:27,/blog,click,192.168.142.213,Desktop,USA
L00518,U328,2026-04-16 08:43:34,/product/p100,purchase,192.168.53.216,Mobile,Vietnam
L01604,U188,2026-04-16 09:32:16,/cart,click,192.168.177.25,Desktop,Singapore
L01056,U599,2026-04-16 09:36:33,/product/p100,view,192.168.160.246,Mobile,Vietnam
L01193,U418,2026-04-16 09:48:14,/cart,purchase,192.168.230.51,Mobile,USA
L01336,U869,2026-04-16 10:22:21,/product/p100,view,192.168.36.216,Mobile,Vietnam
L00541,U162,2026-04-16 10:40:54,/cart,view,192.168.247.168,Mobile,Vietnam
L01728,U514,2026-04-16 11:19:37,/about-us,add_to_cart,192.168.233.21,Mobile,Vietnam
L00338,U420,2026-04-16 11:21:25,/about-us,add_to_cart,192.168.78.176,Desktop,USA
L01423,U378,2026-04-16 11:39:26,/product/p100,click,192.168.212.110,Desktop,Vietnam
L01586,U982,2026-04-16 11:47:31,/home,purchase,192.168.10.79,Mobile,Vietnam
L01163,U234,2026-04-16 12:58:50,/about-us,purchase,192.168.94.203,Mobile,Vietnam
L01525,U216,2026-04-16 13:23:49,/blog,view,192.168.210.53,Mobile,Vietnam
L00324,U967,2026-04-16 13:56:49,/product/p101,view,192.168.46.190,Mobile,Korea
L00707,U502,2026-04-16 14:25:42,/home,purchase,192.168.39.178,Tablet,Vietnam
L00633,U301,2026-04-16 14:40:55,/product/p100,view,192.168.193.215,Mobile,USA
L01044,U800,2026-04-16 14:45:06,/checkout,click,192.168.72.131,Mobile,Vietnam
L01961,U483,2026-04-16 15:11:19,/checkout,click,192.168.113.235,Mobile,Vietnam
L01568,U722,2026-04-16 15:30:39,/blog,view,192.168.176.73,Desktop,UK
L01670,U454,2026-04-16 15:52:28,/home,purchase,192.168.9.225,Mobile,Vietnam
L01004,U287,2026-04-16 16:37:17,/cart,purchase,192.168.30.42,Mobile,Vietnam
L01858,U385,2026-04-16 17:13:56,/about-us,purchase,192.168.26.187,Desktop,Vietnam
L00144,U722,2026-04-16 17:36:04,/contact,view,192.168.220.77,Desktop,Singapore
L01940,U507,2026-04-16 17:43:29,/product/p100,add_to_cart,192.168.35.108,Mobile,Vietnam
L01970,U998,2026-04-16 18:20:58,/about-us,view,192.168.131.142,Desktop,USA
L00649,U916,2026-04-16 18:32:43,/product/p100,view,192.168.60.255,Desktop,Vietnam
L01612,U178,2026-04-16 18:39:20,/blog,view,192.168.112.206,Tablet,Vietnam
L01042,U725,2026-04-16 18:49:33,/contact,purchase,192.168.204.128,Desktop,Vietnam
L01071,U416,2026-04-16 19:01:15,/home,purchase,192.168.164.151,Mobile,USA
L00714,U247,2026-04-16 20:03:38,/checkout,purchase,192.168.69.165,Mobile,Vietnam
L01892,U605,2026-04-16 20:44:00,/cart,click,192.168.203.137,Tablet,Vietnam
L00414,U850,2026-04-16 20:52:24,/about-us,click,192.168.141.195,Mobile,USA
L01653,U999,2026-04-16 21:46:00,/product/p101,view,192.168.168.8,Mobile,Vietnam
L01800,U174,2026-04-16 22:14:02,/contact,purchase,192.168.114.205,Mobile,Vietnam
L00613,U483,2026-04-16 22:14:05,/product/p100,click,192.168.122.107,Desktop,Vietnam
L00446,U838,2026-04-16 22:18:27,/product/p101,view,192.168.224.110,Tablet,USA
L00782,U141,2026-04-16 22:23:22,/product/p101,click,192.168.143.45,Tablet,Vietnam
L01384,U338,2026-04-16 22:24:33,/product/p101,click,192.168.246.178,Desktop,Vietnam
L00083,U113,2026-04-16 22:32:11,/cart,add_to_cart,192.168.71.244,Desktop,Vietnam
L01296,U596,2026-04-16 23:22:13,/product/p101,view,192.168.249.73,Desktop,Vietnam
L01548,U107,2026-04-16 23:28:17,/cart,view,192.168.113.218,Desktop,Japan
L00858,U871,2026-04-16 23:33:47,/product/p101,purchase,192.168.72.11,Desktop,Vietnam
L00507,U675,2026-04-17 00:21:19,/cart,view,192.168.21.251,Mobile,Vietnam
L01799,U220,2026-04-17 00:32:43,/product/p101,view,192.168.178.142,Mobile,Vietnam
L00499,U385,2026-04-17 00:42:17,/blog,view,192.168.31.63,Mobile,UK
L00431,U222,2026-04-17 00:43:28,/home,click,192.168.71.162,Mobile,USA
L01268,U915,2026-04-17 01:06:53,/home,add_to_cart,192.168.85.158,Mobile,Japan
L01337,U986,2026-04-17 01:18:26,/home,view,192.168.198.253,Desktop,Vietnam
L00450,U392,2026-04-17 01:35:17,/checkout,purchase,192.168.163.133,Desktop,Vietnam
L00113,U825,2026-04-17 01:54:34,/contact,view,192.168.66.45,Mobile,Vietnam
L01740,U673,2026-04-17 01:57:53,/contact,add_to_cart,192.168.75.223,Mobile,Vietnam
L01787,U263,2026-04-17 02:01:51,/contact,add_to_cart,192.168.34.253,Mobile,Vietnam
L01941,U699,2026-04-17 02:03:52,/cart,click,192.168.246.115,Mobile,Vietnam
L00716,U670,2026-04-17 03:06:48,/product/p100,add_to_cart,192.168.202.130,Tablet,Vietnam
L01256,U671,2026-04-17 03:38:15,/contact,purchase,192.168.5.96,Mobile,Vietnam
L01230,U579,2026-04-17 03:57:41,/home,add_to_cart,192.168.118.18,Desktop,Vietnam
L01580,U439,2026-04-17 04:25:37,/about-us,purchase,192.168.68.161,Mobile,Japan
L00664,U784,2026-04-17 04:50:44,/cart,purchase,192.168.79.52,Tablet,Vietnam
L01209,U547,2026-04-17 05:01:25,/cart,view,192.168.122.7,Mobile,Vietnam
L00417,U959,2026-04-17 05:57:49,/home,click,192.168.107.104,Mobile,Vietnam
L00563,U766,2026-04-17 06:19:50,/checkout,click,192.168.170.251,Tablet,UK
L01073,U701,2026-04-17 06:25:31,/product/p101,click,192.168.210.247,Desktop,Vietnam
L01195,U574,2026-04-17 06:30:49,/checkout,click,192.168.20.62,Desktop,Vietnam
L01099,U423,2026-04-17 06:48:11,/product/p101,add_to_cart,192.168.11.253,Desktop,Vietnam
L00516,U212,2026-04-17 07:07:44,/checkout,add_to_cart,192.168.154.223,Tablet,Vietnam
L01697,U861,2026-04-17 07:09:18,/contact,add_to_cart,192.168.39.138,Mobile,Korea
L01330,U885,2026-04-17 07:39:56,/product/p101,add_to_cart,192.168.227.187,Mobile,Vietnam
L01558,U545,2026-04-17 08:14:41,/checkout,add_to_cart,192.168.22.91,Tablet,Vietnam
L00232,U737,2026-04-17 08:46:26,/cart,click,192.168.8.219,Mobile,USA
L01429,U587,2026-04-17 08:58:31,/cart,add_to_cart,192.168.103.93,Desktop,Vietnam
L00592,U282,2026-04-17 09:09:08,/product/p100,purchase,192.168.219.234,Mobile,Vietnam
L01441,U337,2026-04-17 09:57:03,/checkout,view,192.168.126.227,Desktop,Vietnam
L01241,U188,2026-04-17 10:15:48,/contact,view,192.168.153.225,Desktop,UK
L01208,U528,2026-04-17 10:45:28,/cart,purchase,192.168.145.84,Mobile,Vietnam
L00524,U707,2026-04-17 11:04:02,/product/p101,click,192.168.129.75,Mobile,Korea
L01225,U483,2026-04-17 11:19:54,/contact,click,192.168.196.38,Desktop,USA
L01420,U508,2026-04-17 11:27:02,/blog,view,192.168.41.61,Mobile,Vietnam
L00256,U329,2026-04-17 11:31:25,/cart,add_to_cart,192.168.223.76,Mobile,Vietnam
L01265,U556,2026-04-17 11:33:39,/cart,click,192.168.153.150,Mobile,Vietnam
L00926,U264,2026-04-17 11:39:47,/contact,purchase,192.168.168.143,Desktop,Vietnam
L00777,U180,2026-04-17 11:43:22,/product/p100,click,192.168.201.129,Mobile,USA
L00375,U908,2026-04-17 12:18:31,/contact,purchase,192.168.216.144,Desktop,Vietnam
L01592,U464,2026-04-17 12:27:16,/product/p101,purchase,192.168.128.36,Desktop,Vietnam
L00624,U171,2026-04-17 12:28:20,/home,click,192.168.60.45,Mobile,Vietnam
L01620,U444,2026-04-17 12:39:36,/product/p100,purchase,192.168.42.250,Mobile,Korea
L00769,U646,2026-04-17 12:42:41,/contact,add_to_cart,192.168.131.175,Desktop,USA
L00899,U386,2026-04-17 15:14:14,/blog,purchase,192.168.9.115,Mobile,Vietnam
L01660,U109,2026-04-17 16:24:44,/about-us,purchase,192.168.11.174,Mobile,Vietnam
L01022,U549,2026-04-17 16:41:03,/about-us,click,192.168.96.74,Tablet,Vietnam
L01746,U601,2026-04-17 17:10:51,/product/p100,purchase,192.168.83.186,Desktop,Vietnam
L01215,U424,2026-04-17 17:15:54,/blog,click,192.168.7.12,Mobile,Korea
L00599,U596,2026-04-17 17:26:37,/contact,view,192.168.181.222,Desktop,Vietnam
L01189,U580,2026-04-17 18:04:26,/blog,click,192.168.156.86,Mobile,Korea
L01644,U177,2026-04-17 18:20:08,/cart,add_to_cart,192.168.61.16,Desktop,Singapore
L01482,U571,2026-04-17 18:54:38,/about-us,view,192.168.218.135,Mobile,Vietnam
L00729,U637,2026-04-17 19:05:27,/blog,purchase,192.168.7.128,Mobile,Vietnam
L00459,U394,2026-04-17 19:06:06,/checkout,click,192.168.53.128,Desktop,Vietnam
L01575,U945,2026-04-17 19:39:12,/product/p101,purchase,192.168.78.188,Mobile,Vietnam
L00484,U917,2026-04-17 19:53:50,/checkout,click,192.168.165.212,Tablet,Vietnam
L01183,U554,2026-04-17 20:25:03,/product/p100,click,192.168.134.158,Mobile,Vietnam
L01934,U199,2026-04-17 20:34:06,/home,add_to_cart,192.168.111.59,Tablet,Vietnam
L00686,U696,2026-04-17 20:34:14,/product/p101,click,192.168.175.57,Desktop,Vietnam
L00839,U697,2026-04-17 20:35:35,/blog,view,192.168.130.45,Tablet,Vietnam
L01137,U151,2026-04-17 20:44:46,/contact,view,192.168.182.202,Desktop,Vietnam
L01850,U661,2026-04-17 21:03:19,/contact,click,192.168.130.136,Mobile,USA
L01972,U177,2026-04-17 22:05:07,/blog,add_to_cart,192.168.46.252,Mobile,Vietnam
L00308,U831,2026-04-17 22:36:05,/about-us,add_to_cart,192.168.195.98,Mobile,Vietnam
L01829,U210,2026-04-17 23:28:15,/product/p101,view,192.168.157.190,Mobile,Japan
L00311,U549,2026-04-18 00:12:55,/home,add_to_cart,192.168.33.57,Desktop,Vietnam
L01658,U279,2026-04-18 01:08:08,/checkout,purchase,192.168.84.171,Desktop,UK
L01327,U337,2026-04-18 01:16:21,/cart,click,192.168.168.188,Mobile,Vietnam
L01352,U824,2026-04-18 01:24:47,/blog,add_to_cart,192.168.121.129,Desktop,Singapore
L01255,U263,2026-04-18 02:11:09,/about-us,click,192.168.74.210,Mobile,Vietnam
L01224,U733,2026-04-18 02:42:23,/product/p100,purchase,192.168.235.105,Mobile,Vietnam
L01254,U257,2026-04-18 02:48:49,/product/p101,view,192.168.75.180,Mobile,UK
L01399,U620,2026-04-18 02:55:33,/blog,click,192.168.37.228,Desktop,USA
L00573,U199,2026-04-18 03:07:57,/about-us,purchase,192.168.104.232,Mobile,UK
L00623,U720,2026-04-18 03:25:40,/product/p100,purchase,192.168.207.252,Mobile,Vietnam
L01564,U175,2026-04-18 04:14:35,/about-us,purchase,192.168.164.28,Desktop,Vietnam
L01627,U353,2026-04-18 04:31:31,/contact,add_to_cart,192.168.179.239,Mobile,USA
L01372,U625,2026-04-18 04:48:33,/product/p100,click,192.168.74.203,Mobile,USA
L01203,U626,2026-04-18 04:53:07,/home,click,192.168.204.42,Mobile,Vietnam
L00608,U693,2026-04-18 05:12:14,/product/p100,click,192.168.101.170,Mobile,USA
L00701,U820,2026-04-18 06:55:33,/product/p101,click,192.168.13.84,Mobile,Vietnam
L01416,U994,2026-04-18 07:17:38,/blog,add_to_cart,192.168.53.196,Mobile,Vietnam
L00237,U795,2026-04-18 07:55:07,/product/p101,view,192.168.15.94,Desktop,UK
L01811,U182,2026-04-18 08:39:21,/product/p101,click,192.168.167.114,Mobile,Vietnam
L01343,U882,2026-04-18 10:37:08,/checkout,purchase,192.168.193.160,Mobile,Vietnam
L01914,U488,2026-04-18 10:58:29,/about-us,add_to_cart,192.168.135.62,Desktop,Vietnam
L00346,U933,2026-04-18 11:15:47,/checkout,view,192.168.21.200,Desktop,Vietnam
L01574,U233,2026-04-18 11:28:03,/product/p100,purchase,192.168.253.31,Mobile,Vietnam
L00880,U445,2026-04-18 11:31:54,/about-us,purchase,192.168.163.69,Desktop,Japan
L01403,U996,2026-04-18 11:47:46,/home,click,192.168.197.149,Desktop,Vietnam
L00532,U302,2026-04-18 11:48:33,/blog,add_to_cart,192.168.71.250,Mobile,Vietnam
L00341,U431,2026-04-18 11:54:33,/contact,add_to_cart,192.168.156.172,Mobile,Singapore
L00257,U187,2026-04-18 11:55:41,/product/p101,view,192.168.108.115,Mobile,Vietnam
L00508,U712,2026-04-18 12:13:04,/checkout,view,192.168.234.253,Mobile,Japan
L00042,U723,2026-04-18 12:22:55,/cart,purchase,192.168.10.161,Mobile,Vietnam
L00628,U842,2026-04-18 12:31:54,/product/p101,click,192.168.2.244,Desktop,Korea
L00367,U117,2026-04-18 12:59:26,/home,view,192.168.247.106,Mobile,Vietnam
L00452,U200,2026-04-18 12:59:44,/home,add_to_cart,192.168.207.68,Desktop,Vietnam
L01273,U756,2026-04-18 13:06:10,/checkout,view,192.168.213.185,Mobile,Vietnam
L00381,U364,2026-04-18 13:12:27,/checkout,click,192.168.213.135,Desktop,Vietnam
L00365,U664,2026-04-18 13:20:21,/product/p101,click,192.168.45.83,Mobile,Vietnam
L01250,U732,2026-04-18 14:57:37,/product/p101,view,192.168.15.144,Desktop,Vietnam
L01196,U630,2026-04-18 15:09:36,/blog,click,192.168.169.120,Desktop,Korea
L00975,U997,2026-04-18 15:24:52,/blog,click,192.168.63.248,Desktop,Vietnam
L00698,U424,2026-04-18 15:28:58,/contact,view,192.168.225.255,Mobile,Vietnam
L00238,U278,2026-04-18 15:36:43,/checkout,purchase,192.168.236.37,Desktop,Vietnam
L00031,U729,2026-04-18 16:00:59,/contact,add_to_cart,192.168.218.75,Desktop,USA
L01398,U907,2026-04-18 16:41:01,/cart,click,192.168.27.94,Mobile,Vietnam
L01773,U623,2026-04-18 17:05:07,/checkout,purchase,192.168.21.142,Mobile,Vietnam
L01981,U177,2026-04-18 17:44:22,/home,add_to_cart,192.168.138.137,Mobile,Vietnam
L01184,U516,2026-04-18 18:04:17,/checkout,purchase,192.168.94.14,Mobile,Vietnam
L00671,U871,2026-04-18 19:03:36,/blog,view,192.168.139.198,Desktop,Vietnam
L00219,U668,2026-04-18 19:08:54,/cart,click,192.168.77.14,Mobile,Vietnam
L00604,U249,2026-04-18 19:35:40,/product/p101,view,192.168.84.122,Desktop,Vietnam
L01299,U938,2026-04-18 20:26:05,/about-us,view,192.168.175.58,Desktop,Vietnam
L00570,U335,2026-04-18 21:08:43,/home,click,192.168.236.67,Mobile,Vietnam
L01313,U862,2026-04-18 21:43:11,/product/p100,add_to_cart,192.168.50.215,Mobile,Vietnam
L01486,U513,2026-04-18 22:42:43,/about-us,click,192.168.153.195,Mobile,Vietnam
L01964,U174,2026-04-19 00:26:20,/cart,view,192.168.195.245,Tablet,UK
L00657,U173,2026-04-19 00:26:59,/blog,add_to_cart,192.168.38.16,Desktop,Korea
L00766,U313,2026-04-19 00:40:59,/product/p101,click,192.168.85.236,Desktop,Vietnam
L00688,U820,2026-04-19 01:07:58,/product/p101,purchase,192.168.56.64,Mobile,Vietnam
L01013,U333,2026-04-19 02:11:59,/checkout,purchase,192.168.172.44,Desktop,Vietnam
L01949,U966,2026-04-19 02:20:08,/product/p100,purchase,192.168.66.129,Tablet,Vietnam
L01355,U732,2026-04-19 02:47:27,/product/p100,click,192.168.8.16,Mobile,Vietnam
L00557,U987,2026-04-19 02:52:30,/product/p101,add_to_cart,192.168.163.129,Mobile,Vietnam
L00603,U195,2026-04-19 03:20:06,/checkout,view,192.168.11.168,Mobile,Vietnam
L00003,U481,2026-04-19 03:58:12,/product/p100,add_to_cart,192.168.133.114,Tablet,Vietnam
L00052,U784,2026-04-19 04:53:50,/product/p100,click,192.168.128.218,Mobile,Vietnam
L01156,U783,2026-04-19 05:26:32,/home,purchase,192.168.77.208,Mobile,Vietnam
L00055,U418,2026-04-19 06:18:04,/checkout,purchase,192.168.61.112,Desktop,Vietnam
L00242,U672,2026-04-19 06:26:45,/about-us,add_to_cart,192.168.164.190,Mobile,Vietnam
L01557,U144,2026-04-19 07:04:24,/checkout,click,192.168.66.148,Mobile,Korea
L01221,U950,2026-04-19 07:24:05,/contact,view,192.168.245.254,Desktop,Vietnam
L01854,U745,2026-04-19 07:47:37,/blog,purchase,192.168.150.51,Desktop,Vietnam
L01046,U826,2026-04-19 08:00:39,/about-us,purchase,192.168.133.34,Tablet,Vietnam
L00079,U220,2026-04-19 08:14:14,/product/p101,purchase,192.168.163.242,Tablet,USA
L01650,U627,2026-04-19 08:20:38,/checkout,add_to_cart,192.168.69.194,Desktop,Vietnam
L00844,U491,2026-04-19 08:26:04,/product/p101,add_to_cart,192.168.250.91,Mobile,Japan
L01205,U296,2026-04-19 08:31:38,/home,purchase,192.168.119.29,Desktop,Vietnam
L00625,U427,2026-04-19 08:45:17,/contact,add_to_cart,192.168.108.194,Mobile,USA
L00291,U159,2026-04-19 08:55:06,/product/p100,purchase,192.168.85.173,Desktop,Singapore
L00562,U719,2026-04-19 09:09:22,/checkout,add_to_cart,192.168.49.61,Mobile,USA
L01294,U296,2026-04-19 09:55:12,/cart,view,192.168.138.145,Mobile,UK
L00864,U459,2026-04-19 10:32:50,/home,purchase,192.168.146.146,Mobile,Vietnam
L01201,U473,2026-04-19 11:13:59,/cart,purchase,192.168.20.170,Desktop,Vietnam
L00658,U792,2026-04-19 11:20:57,/contact,click,192.168.150.98,Desktop,Japan
L01074,U970,2026-04-19 12:27:39,/product/p101,view,192.168.228.73,Desktop,Vietnam
L00679,U236,2026-04-19 12:31:42,/about-us,click,192.168.234.200,Desktop,Japan
L01185,U175,2026-04-19 12:58:36,/contact,purchase,192.168.231.182,Desktop,Vietnam
L01579,U341,2026-04-19 13:05:53,/product/p100,add_to_cart,192.168.184.190,Mobile,Vietnam
L00330,U814,2026-04-19 13:58:18,/about-us,add_to_cart,192.168.161.54,Mobile,USA
L01331,U568,2026-04-19 15:26:07,/product/p100,add_to_cart,192.168.9.165,Mobile,Vietnam
L00357,U349,2026-04-19 15:26:20,/about-us,add_to_cart,192.168.163.126,Mobile,Japan
L00136,U212,2026-04-19 15:41:31,/contact,add_to_cart,192.168.202.49,Mobile,Vietnam
L01075,U659,2026-04-19 15:44:08,/cart,view,192.168.8.217,Mobile,Singapore
L01960,U272,2026-04-19 16:02:38,/checkout,purchase,192.168.218.49,Desktop,USA
L00065,U155,2026-04-19 16:08:42,/contact,view,192.168.19.81,Mobile,Vietnam
L00807,U187,2026-04-19 16:27:54,/checkout,click,192.168.163.172,Mobile,Vietnam
